Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,content_ttr,verb_ttr,argument_ttr,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,lsa_1_all_sent,lsa_2_all_sent,lsa_1_all_para,lsa_2_all_para,lda_1_all_sent,lda_2_all_sent,lda_1_all_para,lda_2_all_para,word2vec_1_all_sent,word2vec_2_all_sent,word2vec_1_all_para,word2vec_2_all_para,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,label
8600363.txt,0.603174603175,0.799480519481,0.722222222222,0.855263157895,0.714285714286,0.882352941176,0.673913043478,0.181818181818,4.0,1.0,0.089552238806,1.5,1.0,0.0,0.0,0.0,0.117647058824,1.0,0.75,0.484780116451,0.763366332707,0.0,0.0,0.939930352741,0.932785427519,0.0,0.0,0.927114195582,0.933774307255,0.0,0.0,0.0555555555556,0.0555555555556,0.0,0.0,0.0,0.0634920634921,0.0,0.0,0.0,0.00793650793651,0.015873015873,0.0,0.0873015873016,0.00793650793651,0.00793650793651,0.0,0.0634920634921,0.0238095238095,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0634920634921,ai
8600423.txt,0.606060606061,0.7908,0.69696969697,0.8,0.695652173913,0.857142857143,0.6,0.180555555556,2.6,1.0,0.0754716981132,0.8,0.6,0.0,0.0,0.0,0.117647058824,0.8,0.6,0.496565298985,0.758268112121,0.0,0.0,0.9825504672,0.995707658566,0.0,0.0,0.911413892645,0.90312002827,0.0,0.0,0.0505050505051,0.0505050505051,0.0,0.010101010101,0.0,0.0606060606061,0.010101010101,0.0,0.010101010101,0.020202020202,0.0505050505051,0.0,0.121212121212,0.040404040404,0.030303030303,0.010101010101,0.0606060606061,0.0505050505051,0.010101010101,0.0,0.0,0.0,0.0909090909091,0.0,0.0707070707071,ai
8600501.txt,0.518796992481,0.709047619048,0.684210526316,0.811594202899,0.615384615385,0.882352941176,0.509803921569,0.304347826087,7.0,1.0,0.227272727273,3.75,1.0,0.0666666666667,0.25,0.25,0.314285714286,2.75,1.0,0.6944779773,0.842771118921,0.0,0.0,0.918367979301,0.935786034375,0.0,0.0,0.881713618222,0.867604811961,0.0,0.0,0.0451127819549,0.0451127819549,0.0,0.0,0.0,0.0451127819549,0.00751879699248,0.0,0.0,0.00751879699248,0.015037593985,0.0,0.0902255639098,0.00751879699248,0.00751879699248,0.0,0.0451127819549,0.00751879699248,0.00751879699248,0.0,0.00751879699248,0.0,0.0601503759398,0.0,0.0526315789474,ai
8600525.txt,0.583333333333,0.748192771084,0.719696969697,0.805194805195,0.652631578947,0.47619047619,0.698113207547,0.267857142857,4.28571428571,1.0,0.265060240964,3.14285714286,1.0,0.473684210526,1.28571428571,0.857142857143,0.2,1.28571428571,0.571428571429,0.494909768048,0.71702818094,0.0,0.0,0.962169303436,0.954727454229,0.0,0.0,0.881678940951,0.888880106678,0.0,0.0,0.0454545454545,0.0454545454545,0.0,0.0,0.0,0.0530303030303,0.0227272727273,0.00757575757576,0.0151515151515,0.0227272727273,0.0378787878788,0.0,0.0984848484848,0.00757575757576,0.00757575757576,0.0,0.0454545454545,0.0378787878788,0.0151515151515,0.0,0.00757575757576,0.0,0.0909090909091,0.0,0.0833333333333,ai
8600533.txt,0.615942028986,0.820224719101,0.666666666667,0.741176470588,0.684782608696,0.941176470588,0.5,0.218487394958,4.33333333333,1.0,0.175,2.33333333333,0.833333333333,0.0,0.0,0.0,0.30612244898,2.5,0.833333333333,0.384317265281,0.734795112075,0.0,0.0,0.968330678656,0.983917950158,0.0,0.0,0.927458036482,0.934427687685,0.0,0.0,0.0217391304348,0.0217391304348,0.0,0.0144927536232,0.0,0.0289855072464,0.00724637681159,0.0,0.0,0.0217391304348,0.0289855072464,0.0,0.0652173913043,0.0144927536232,0.00724637681159,0.00724637681159,0.0289855072464,0.0507246376812,0.0217391304348,0.0,0.0144927536232,0.00724637681159,0.0579710144928,0.0,0.0507246376812,ai
8600542.txt,0.534351145038,0.734390243902,0.679389312977,0.857142857143,0.674157303371,0.636363636364,0.630434782609,0.228260869565,4.2,1.0,0.114285714286,1.6,0.6,0.0588235294118,0.2,0.2,0.176470588235,1.2,0.6,0.349118377184,0.737910593985,0.0,0.0,0.931801845833,0.966316699308,0.0,0.0,0.913797445856,0.906793736773,0.0,0.0,0.0458015267176,0.0458015267176,0.0,0.00763358778626,0.0,0.0458015267176,0.00763358778626,0.0,0.0,0.00763358778626,0.0229007633588,0.0,0.145038167939,0.0152671755725,0.0152671755725,0.0,0.0458015267176,0.0229007633588,0.00763358778626,0.0,0.0152671755725,0.0,0.0687022900763,0.0,0.0610687022901,ai
8600545.txt,0.566878980892,0.751481481481,0.630573248408,0.820224719101,0.737373737374,0.733333333333,0.703125,0.2,4.4,1.0,0.0759493670886,1.2,0.6,0.153846153846,0.4,0.4,0.0816326530612,0.8,0.4,0.409960404094,0.75905591675,0.0,0.0,0.963814645368,0.977194228984,0.0,0.0,0.933878919299,0.937184594996,0.0,0.0,0.0636942675159,0.0636942675159,0.0,0.0127388535032,0.0,0.0636942675159,0.00636942675159,0.0,0.00636942675159,0.0127388535032,0.031847133758,0.0,0.146496815287,0.031847133758,0.0191082802548,0.0127388535032,0.0636942675159,0.0254777070064,0.0,0.0,0.0,0.0127388535032,0.0891719745223,0.0,0.0828025477707,ai
8600635.txt,0.528455284553,0.715675675676,0.626016260163,0.815384615385,0.688311688312,0.882352941176,0.625,0.264367816092,4.6,1.0,0.16393442623,2.0,1.0,0.133333333333,0.4,0.4,0.210526315789,1.6,1.0,0.490113725017,0.7788383229,0.0,0.0,0.890175786132,0.946571120571,0.0,0.0,0.925794487661,0.929220496694,0.0,0.0,0.0406504065041,0.0406504065041,0.0,0.00813008130081,0.0,0.0406504065041,0.0,0.0,0.0,0.00813008130081,0.0406504065041,0.0,0.162601626016,0.0406504065041,0.0325203252033,0.00813008130081,0.0406504065041,0.0243902439024,0.0,0.0,0.0,0.0,0.0487804878049,0.0,0.0406504065041,ai
8600778.txt,0.485549132948,0.698548387097,0.606936416185,0.761904761905,0.609523809524,0.821428571429,0.542372881356,0.307692307692,5.0,1.0,0.255813953488,2.75,1.0,0.0833333333333,0.25,0.25,0.297872340426,1.75,1.0,0.563096389435,0.738279440647,0.0,0.0,0.973542768048,0.986082606999,0.0,0.0,0.892017972961,0.904005509457,0.0,0.0,0.0231213872832,0.0231213872832,0.0,0.0173410404624,0.00578034682081,0.0346820809249,0.0173410404624,0.00578034682081,0.0,0.0115606936416,0.0173410404624,0.00578034682081,0.179190751445,0.028901734104,0.0115606936416,0.0173410404624,0.0404624277457,0.0404624277457,0.0231213872832,0.00578034682081,0.00578034682081,0.0115606936416,0.0635838150289,0.00578034682081,0.0693641618497,ai
8600837.txt,0.564935064935,0.753714285714,0.61038961039,0.747126436782,0.691489361702,0.909090909091,0.542372881356,0.260869565217,6.0,1.0,0.197368421053,3.0,1.0,0.1,0.4,0.4,0.272727272727,2.4,1.0,0.515286776799,0.703075606859,0.0,0.0,0.959214972732,0.988642553654,0.0,0.0,0.86293097452,0.852019907837,0.0,0.0,0.0649350649351,0.0649350649351,0.0,0.00649350649351,0.0,0.0714285714286,0.012987012987,0.0,0.0,0.00649350649351,0.025974025974,0.0,0.103896103896,0.025974025974,0.0194805194805,0.00649350649351,0.0714285714286,0.038961038961,0.012987012987,0.0,0.012987012987,0.00649350649351,0.0909090909091,0.0,0.0844155844156,ai
8600841.txt,0.663865546218,0.786,0.638655462185,0.79746835443,0.828947368421,0.814814814815,0.868421052632,0.174418604651,3.75,1.0,0.0819672131148,1.25,0.75,0.0869565217391,0.5,0.5,0.0666666666667,0.5,0.25,0.312719991497,0.564593394611,0.0,0.0,0.91198268649,0.880009429902,0.0,0.0,0.870961733355,0.880674548523,0.0,0.0,0.0504201680672,0.0420168067227,0.00840336134454,0.0,0.0,0.0588235294118,0.00840336134454,0.00840336134454,0.0,0.0,0.0252100840336,0.0,0.109243697479,0.0252100840336,0.0168067226891,0.00840336134454,0.0588235294118,0.0672268907563,0.0168067226891,0.0,0.0168067226891,0.0,0.0588235294118,0.00840336134454,0.0672268907563,ai
8600869.txt,0.547619047619,0.746753246753,0.634920634921,0.753623188406,0.65,0.714285714286,0.54347826087,0.271844660194,4.0,1.0,0.208955223881,2.0,1.0,0.117647058824,0.285714285714,0.285714285714,0.315789473684,1.71428571429,1.0,0.452676191941,0.777469958689,0.0,0.0,0.99027733096,0.995704547083,0.0,0.0,0.894305548789,0.896714092854,0.0,0.0,0.0396825396825,0.0396825396825,0.0,0.00793650793651,0.0,0.047619047619,0.00793650793651,0.0,0.00793650793651,0.0396825396825,0.047619047619,0.0,0.0952380952381,0.0396825396825,0.0238095238095,0.015873015873,0.047619047619,0.0396825396825,0.031746031746,0.0,0.00793650793651,0.0,0.0952380952381,0.0,0.0793650793651,ai
8600870.txt,0.561904761905,0.716785714286,0.638095238095,0.779661016949,0.686567164179,0.789473684211,0.619047619048,0.305555555556,4.4,1.0,0.163265306122,1.6,1.0,0.0666666666667,0.2,0.2,0.25,1.4,0.8,0.425102260868,0.709014899871,0.0,0.0,0.987304756087,0.998263755591,0.0,0.0,0.913519150694,0.920924056185,0.0,0.0,0.0285714285714,0.0285714285714,0.0,0.0190476190476,0.0,0.0380952380952,0.00952380952381,0.0,0.0,0.0,0.0190476190476,0.0,0.142857142857,0.0285714285714,0.0190476190476,0.00952380952381,0.0380952380952,0.0285714285714,0.0190476190476,0.0,0.0,0.0,0.0380952380952,0.0,0.0380952380952,ai
8600884.txt,0.477707006369,0.691851851852,0.668789808917,0.773333333333,0.552380952381,0.894736842105,0.44,0.348214285714,6.5,1.0,0.33734939759,4.66666666667,1.0,0.0625,0.166666666667,0.166666666667,0.456140350877,4.33333333333,1.0,0.578135158231,0.871929565989,0.0,0.0,0.978488174207,0.980859992474,0.0,0.0,0.960468005546,0.965706422858,0.0,0.0,0.0191082802548,0.0191082802548,0.0,0.00636942675159,0.0,0.0254777070064,0.00636942675159,0.0,0.00636942675159,0.0,0.0127388535032,0.0,0.152866242038,0.0191082802548,0.0127388535032,0.00636942675159,0.0254777070064,0.031847133758,0.00636942675159,0.0,0.0,0.0,0.031847133758,0.0,0.031847133758,ai
8600890.txt,0.626086956522,0.819090909091,0.686956521739,0.791666666667,0.721518987342,0.842105263158,0.688888888889,0.171052631579,3.25,1.0,0.125,1.75,0.5,0.0666666666667,0.25,0.25,0.125,1.0,0.5,0.503296127634,0.747240377498,0.0,0.0,0.987430000128,0.978810206605,0.0,0.0,0.924201861646,0.93245297012,0.0,0.0,0.0434782608696,0.0434782608696,0.0,0.0173913043478,0.0,0.0434782608696,0.0260869565217,0.0,0.0173913043478,0.00869565217391,0.0434782608696,0.0,0.121739130435,0.0434782608696,0.0347826086957,0.00869565217391,0.0434782608696,0.0347826086957,0.00869565217391,0.0,0.00869565217391,0.0,0.0782608695652,0.0,0.0695652173913,ai
8600896.txt,0.548672566372,0.716875,0.619469026549,0.774193548387,0.685714285714,0.692307692308,0.609756097561,0.306818181818,5.4,1.0,0.163636363636,1.8,0.8,0.333333333333,0.8,0.4,0.129032258065,0.8,0.6,0.431262720043,0.767896133316,0.0,0.0,0.963655437672,0.959695482664,0.0,0.0,0.88832380425,0.899399808893,0.0,0.0,0.0353982300885,0.0353982300885,0.0,0.0,0.0,0.0442477876106,0.0,0.0,0.0,0.0,0.00884955752212,0.0,0.106194690265,0.0176991150442,0.00884955752212,0.00884955752212,0.0442477876106,0.0442477876106,0.00884955752212,0.0,0.00884955752212,0.0,0.0442477876106,0.0,0.0442477876106,ai
8600904.txt,0.593103448276,0.781875,0.627586206897,0.790697674419,0.747252747253,0.95652173913,0.566037735849,0.25,5.2,1.0,0.132352941176,1.8,1.0,0.0,0.0,0.0,0.3,2.4,1.0,0.477840689445,0.753415199776,0.0,0.0,0.9858907701,0.97996097016,0.0,0.0,0.873907091776,0.873233262276,0.0,0.0,0.0689655172414,0.0689655172414,0.0,0.0,0.0,0.0758620689655,0.0,0.0,0.0,0.0,0.0137931034483,0.0,0.103448275862,0.0275862068966,0.0137931034483,0.0137931034483,0.0758620689655,0.0137931034483,0.00689655172414,0.0,0.00689655172414,0.0,0.0758620689655,0.0,0.0758620689655,ai
8601141.txt,0.477124183007,0.693653846154,0.62091503268,0.780821917808,0.6,0.708333333333,0.508474576271,0.277777777778,5.0,1.0,0.213333333333,2.66666666667,1.0,0.047619047619,0.166666666667,0.166666666667,0.347826086957,2.66666666667,1.0,0.560561125313,0.769241968846,0.0,0.0,0.923553394278,0.895549902526,0.0,0.0,0.945561991382,0.950586352255,0.0,0.0,0.0130718954248,0.0130718954248,0.0,0.0130718954248,0.0,0.0196078431373,0.00653594771242,0.0,0.00653594771242,0.0130718954248,0.0196078431373,0.0,0.16339869281,0.0261437908497,0.00653594771242,0.0196078431373,0.0196078431373,0.0326797385621,0.0130718954248,0.0,0.00653594771242,0.0,0.0392156862745,0.0,0.0326797385621,ai
8601176.txt,0.59375,0.752658227848,0.609375,0.75,0.730769230769,0.894736842105,0.642857142857,0.348314606742,7.75,1.0,0.237288135593,3.5,1.0,0.0,0.0,0.0,0.348837209302,3.75,1.0,0.676575591803,0.810691386296,0.0,0.0,0.945830581136,0.946376737573,0.0,0.0,0.919428044711,0.92234561232,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0078125,0.0625,0.015625,0.0,0.0078125,0.0234375,0.03125,0.0078125,0.109375,0.0234375,0.0078125,0.015625,0.0703125,0.03125,0.0234375,0.0078125,0.0,0.0,0.09375,0.0078125,0.09375,ai
8601223.txt,0.478260869565,0.701348314607,0.608695652174,0.772727272727,0.607142857143,0.866666666667,0.467741935484,0.313131313131,6.2,1.0,0.176470588235,2.4,1.0,0.0,0.0,0.0,0.30612244898,3.0,1.0,0.397790656311,0.816763224314,0.0,0.0,0.934782250335,0.919450294335,0.0,0.0,0.933716066462,0.936720379544,0.0,0.0,0.0507246376812,0.0434782608696,0.0,0.00724637681159,0.00724637681159,0.0579710144928,0.0217391304348,0.0,0.0144927536232,0.0,0.0144927536232,0.00724637681159,0.123188405797,0.036231884058,0.0144927536232,0.0217391304348,0.0652173913043,0.0289855072464,0.0144927536232,0.00724637681159,0.00724637681159,0.0,0.0724637681159,0.00724637681159,0.0797101449275,ai
8601235.txt,0.527272727273,0.746379310345,0.6,0.781609195402,0.686868686869,0.85,0.582089552239,0.357723577236,7.33333333333,1.0,0.189873417722,2.5,1.0,0.111111111111,0.333333333333,0.333333333333,0.265306122449,2.16666666667,1.0,0.52524136511,0.743538809597,0.0,0.0,0.988510440699,0.997352327922,0.0,0.0,0.894429436824,0.898872023696,0.0,0.0,0.030303030303,0.030303030303,0.0,0.0,0.00606060606061,0.030303030303,0.0181818181818,0.0,0.0181818181818,0.0242424242424,0.030303030303,0.0,0.115151515152,0.0181818181818,0.00606060606061,0.0121212121212,0.030303030303,0.0121212121212,0.0121212121212,0.0,0.0,0.0121212121212,0.0666666666667,0.0,0.0666666666667,ai
8601242.txt,0.59842519685,0.771282051282,0.629921259843,0.776315789474,0.7375,0.933333333333,0.673913043478,0.267441860465,5.75,1.0,0.213114754098,3.25,1.0,0.0833333333333,0.25,0.25,0.272727272727,2.25,1.0,0.364960975869,0.664876256069,0.0,0.0,0.957361813927,0.968556124336,0.0,0.0,0.870342107168,0.865773872063,0.0,0.0,0.0314960629921,0.0314960629921,0.0,0.0,0.0,0.0314960629921,0.0157480314961,0.0,0.0157480314961,0.0157480314961,0.0236220472441,0.0,0.11811023622,0.00787401574803,0.00787401574803,0.0,0.0314960629921,0.0236220472441,0.0,0.0,0.0,0.0,0.0629921259843,0.0,0.0551181102362,ai
8601248.txt,0.55,0.701176470588,0.57,0.763636363636,0.736842105263,1.0,0.641025641026,0.337837837838,6.25,1.0,0.133333333333,1.5,1.0,0.0,0.0,0.0,0.206896551724,1.5,1.0,0.363075339156,0.696247259673,0.0,0.0,0.957086582574,0.935204836188,0.0,0.0,0.891743720638,0.881662264648,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.03,0.0,0.16,0.06,0.04,0.02,0.05,0.01,0.0,0.0,0.0,0.0,0.05,0.0,0.05,ai
8601262.txt,0.593984962406,0.78380952381,0.609022556391,0.759493670886,0.740740740741,0.894736842105,0.730769230769,0.225806451613,4.2,1.0,0.145161290323,1.8,1.0,0.0714285714286,0.2,0.2,0.170731707317,1.4,1.0,0.541200880171,0.791304476696,0.0,0.0,0.995621359519,0.997719388279,0.0,0.0,0.944949724196,0.952575811749,0.0,0.0,0.0300751879699,0.0300751879699,0.0,0.00751879699248,0.00751879699248,0.0300751879699,0.015037593985,0.0,0.015037593985,0.015037593985,0.0300751879699,0.0,0.15037593985,0.015037593985,0.015037593985,0.0,0.0300751879699,0.0225563909774,0.00751879699248,0.0,0.0,0.0,0.0526315789474,0.0,0.0451127819549,ai
8601265.txt,0.463768115942,0.72404494382,0.630434782609,0.796875,0.586206896552,0.56,0.577777777778,0.354838709677,8.25,1.0,0.268656716418,4.5,1.0,0.263157894737,1.25,1.0,0.277777777778,2.5,1.0,0.572970440972,0.777859204169,0.0,0.0,0.986164669616,0.982579364618,0.0,0.0,0.907654369429,0.906244393345,0.0,0.0,0.0289855072464,0.0289855072464,0.0,0.0144927536232,0.0,0.0289855072464,0.00724637681159,0.0,0.00724637681159,0.0144927536232,0.0289855072464,0.0,0.144927536232,0.0144927536232,0.00724637681159,0.00724637681159,0.0289855072464,0.0217391304348,0.0,0.0,0.00724637681159,0.0,0.0579710144928,0.0,0.0434782608696,ai
8601282.txt,0.460606060606,0.708275862069,0.660606060606,0.75,0.522935779817,0.724137931034,0.375,0.30534351145,5.71428571429,1.0,0.277777777778,3.57142857143,0.857142857143,0.0714285714286,0.285714285714,0.285714285714,0.42,3.0,0.857142857143,0.547911380354,0.802818325006,0.0,0.0,0.975173260896,0.970567759954,0.0,0.0,0.93395827331,0.935094052368,0.0,0.0,0.0181818181818,0.0181818181818,0.0,0.0181818181818,0.0121212121212,0.0181818181818,0.030303030303,0.0,0.0121212121212,0.0181818181818,0.0363636363636,0.00606060606061,0.151515151515,0.0484848484848,0.0181818181818,0.030303030303,0.0242424242424,0.0363636363636,0.0181818181818,0.00606060606061,0.00606060606061,0.00606060606061,0.0484848484848,0.00606060606061,0.0484848484848,ai
8601331.txt,0.509554140127,0.755,0.624203821656,0.8,0.65306122449,0.761904761905,0.587301587302,0.241379310345,4.66666666667,1.0,0.139240506329,1.83333333333,0.833333333333,0.117647058824,0.333333333333,0.166666666667,0.153846153846,1.33333333333,0.666666666667,0.386158480367,0.758640700615,0.0,0.0,0.939662433744,0.941749507018,0.0,0.0,0.907838184877,0.907209559598,0.0,0.0,0.0445859872611,0.0445859872611,0.0,0.0191082802548,0.0,0.0445859872611,0.0191082802548,0.0,0.0127388535032,0.00636942675159,0.0254777070064,0.0,0.146496815287,0.0254777070064,0.0191082802548,0.00636942675159,0.0445859872611,0.0445859872611,0.00636942675159,0.0,0.0127388535032,0.0,0.0700636942675,0.0,0.0636942675159,ai
